vector_id,step,method,log_score
2,9,gradient_ascent,-909.4384155273438
2,10,gradient_ascent,-1030.650390625
2,11,gradient_ascent,-1014.2449951171875
2,12,gradient_ascent,-885.3626098632812
2,13,gradient_ascent,-687.0374145507812
2,14,gradient_ascent,-466.1523132324219
2,15,gradient_ascent,-264.0719299316406
2,16,gradient_ascent,-110.9472427368164
2,17,gradient_ascent,-22.728782653808594
2,18,gradient_ascent,-0.5423139333724976
2,19,gradient_ascent,-32.44727325439453
2,20,gradient_ascent,-97.47645568847656
2,21,gradient_ascent,-171.26991271972656
2,22,gradient_ascent,-231.94882202148438
2,23,gradient_ascent,-264.6646423339844
2,24,gradient_ascent,-263.7622985839844
2,25,gradient_ascent,-232.39730834960938
2,26,gradient_ascent,-180.2255859375
2,27,gradient_ascent,-120.1178970336914
2,28,gradient_ascent,-64.79370880126953
2,29,gradient_ascent,-24.046403884887695
2,30,gradient_ascent,-3.0005455017089844
2,31,gradient_ascent,-1.6049174070358276
2,32,gradient_ascent,-15.34814739227295
2,33,gradient_ascent,-36.93303298950195
2,34,gradient_ascent,-58.42660903930664
2,35,gradient_ascent,-73.29837799072266
2,36,gradient_ascent,-77.83061981201172
2,37,gradient_ascent,-71.61070251464844
2,38,gradient_ascent,-57.110313415527344
2,39,gradient_ascent,-38.598968505859375
2,40,gradient_ascent,-20.768083572387695
2,41,gradient_ascent,-7.453751564025879
2,42,gradient_ascent,-0.7630903124809265
2,43,gradient_ascent,-0.7716047167778015
2,44,gradient_ascent,-5.798946380615234
2,45,gradient_ascent,-13.119614601135254
2,46,gradient_ascent,-19.86227035522461
2,47,gradient_ascent,-23.823867797851562
2,48,gradient_ascent,-23.979257583618164
2,49,gradient_ascent,-20.584877014160156
2,0,ess,-508.8402404785156
2,1,ess,-40.43854522705078
2,2,ess,-16.06243896484375
2,3,ess,-14.525559425354004
2,4,ess,-0.25027474761009216
2,5,ess,-0.19686532020568848
2,6,ess,-1.2895983457565308
2,7,ess,-0.9789254069328308
2,8,ess,-0.48264288902282715
2,9,ess,-0.1498820185661316
2,10,ess,-0.0007908439729362726
2,11,ess,-0.0017055175267159939
2,12,ess,-0.10748584568500519
2,13,ess,-0.00922052375972271
2,14,ess,-0.0019011334516108036
2,15,ess,-0.00027916976250708103
2,16,ess,-0.040629900991916656
2,17,ess,-0.022702326998114586
2,18,ess,-0.48517975211143494
2,19,ess,-0.11757732927799225
2,20,ess,-0.020385125651955605
2,21,ess,-0.12143049389123917
2,22,ess,-0.7289578318595886
2,23,ess,-0.14786851406097412
2,24,ess,-0.0009155573789030313
2,25,ess,-0.8432830572128296
2,26,ess,-1.5904905796051025
2,27,ess,-1.4436662197113037
2,28,ess,-0.053087715059518814
2,29,ess,-1.486914038658142
2,30,ess,-0.29067885875701904
2,31,ess,-0.4254229664802551
2,32,ess,-0.45946866273880005
2,33,ess,-0.04186949133872986
2,34,ess,-0.05388524755835533
2,35,ess,-0.009989016689360142
2,36,ess,-0.48815497756004333
2,37,ess,-0.16632162034511566
2,38,ess,-0.44611090421676636
2,39,ess,-0.3350405991077423
2,40,ess,-0.1214703768491745
2,41,ess,-0.14151331782341003
2,42,ess,-0.02434258908033371
2,43,ess,-0.1360170841217041
2,44,ess,-0.3577677607536316
2,45,ess,-0.03285903111100197
2,46,ess,-0.13719294965267181
2,47,ess,-0.003914360422641039
2,48,ess,-4.215404624119401e-05
2,49,ess,-0.6869666576385498
3,0,gradient_ascent,-9055.771484375
3,1,gradient_ascent,-6283.1943359375
3,2,gradient_ascent,-4033.802490234375
3,3,gradient_ascent,-2307.96484375
3,4,gradient_ascent,-1092.07275390625
3,5,gradient_ascent,-352.6734619140625
3,6,gradient_ascent,-30.81388282775879
3,7,gradient_ascent,-39.54035949707031
3,8,gradient_ascent,-268.6230773925781
3,9,gradient_ascent,-598.8475952148438
3,10,gradient_ascent,-922.5609130859375
3,11,gradient_ascent,-1161.798095703125
3,12,gradient_ascent,-1276.375244140625
3,13,gradient_ascent,-1260.9730224609375
3,14,gradient_ascent,-1135.6619873046875
3,15,gradient_ascent,-934.973876953125
3,16,gradient_ascent,-698.4608154296875
3,17,gradient_ascent,-463.6376953125
3,18,gradient_ascent,-261.15460205078125
3,19,gradient_ascent,-111.82572174072266
3,20,gradient_ascent,-25.268049240112305
3,21,gradient_ascent,-0.06179627403616905
3,22,gradient_ascent,-25.390535354614258
3,23,gradient_ascent,-83.9736099243164
3,24,gradient_ascent,-155.83180236816406
3,25,gradient_ascent,-222.16944885253906
3,26,gradient_ascent,-268.5810546875
3,27,gradient_ascent,-286.9853820800781
3,28,gradient_ascent,-276.05535888671875
3,29,gradient_ascent,-240.31480407714844
3,30,gradient_ascent,-188.3125457763672
3,31,gradient_ascent,-130.39004516601562
3,32,gradient_ascent,-76.49842834472656
3,33,gradient_ascent,-34.42424774169922
3,34,gradient_ascent,-8.658334732055664
3,35,gradient_ascent,-0.015653623268008232
3,36,gradient_ascent,-5.988530158996582
3,37,gradient_ascent,-21.695941925048828
3,38,gradient_ascent,-41.18366241455078
3,39,gradient_ascent,-58.776100158691406
3,40,gradient_ascent,-70.19091796875
3,41,gradient_ascent,-73.20944213867188
3,42,gradient_ascent,-67.81611633300781
3,43,gradient_ascent,-55.85268020629883
3,44,gradient_ascent,-40.3331413269043
3,45,gradient_ascent,-24.61135482788086
3,46,gradient_ascent,-11.601265907287598
3,47,gradient_ascent,-3.205359697341919
3,48,gradient_ascent,-0.04588450863957405
3,49,gradient_ascent,-1.5165514945983887
3,0,ess,-1780.616943359375
3,1,ess,-140.07542419433594
3,2,ess,-28.12279510498047
3,3,ess,-7.2439141273498535
3,4,ess,-0.7432733774185181
3,5,ess,-0.09187690168619156
3,6,ess,-0.00036263465881347656
3,7,ess,-0.7538545727729797
3,8,ess,-0.39305588603019714
3,9,ess,-0.5111761093139648
3,10,ess,-0.2536832094192505
3,11,ess,-0.0062933191657066345
3,12,ess,-0.10328059643507004
3,13,ess,-0.14088261127471924
3,14,ess,-0.2375141978263855
3,15,ess,-4.969630390405655e-05
3,16,ess,-0.13591018319129944
3,17,ess,-0.9749212265014648
3,18,ess,-1.0099581480026245
3,19,ess,-0.5498348474502563
3,20,ess,-0.23250272870063782
3,21,ess,-0.004124753177165985
3,22,ess,-0.14062213897705078
3,23,ess,-0.1611507385969162
3,24,ess,-0.17252351343631744
3,25,ess,-0.1092211902141571
3,26,ess,-0.4544351398944855
3,27,ess,-0.08954007923603058
3,28,ess,-0.03293237090110779
3,29,ess,-0.14975209534168243
3,30,ess,-0.02275063283741474
3,31,ess,-0.00040660664672032
3,32,ess,-1.1929701566696167
3,33,ess,-0.04926034435629845
3,34,ess,-0.3007393479347229
3,35,ess,-0.24443893134593964
3,36,ess,-0.6054975390434265
3,37,ess,-0.0011646030470728874
3,38,ess,-0.025498732924461365
3,39,ess,-0.018023233860731125
3,40,ess,-0.5782296657562256
3,41,ess,-0.26938581466674805
3,42,ess,-0.5873855352401733
3,43,ess,-0.561779260635376
3,44,ess,-0.32205745577812195
3,45,ess,-0.610697329044342
3,46,ess,-0.2473178654909134
3,47,ess,-0.058320820331573486
3,48,ess,-0.07409367710351944
3,49,ess,-0.01859617605805397
4,0,gradient_ascent,-9711.919921875
4,1,gradient_ascent,-6831.66357421875
4,2,gradient_ascent,-4474.52734375
4,3,gradient_ascent,-2641.561767578125
4,4,gradient_ascent,-1320.9158935546875
4,5,gradient_ascent,-482.572265625
4,6,gradient_ascent,-73.10685729980469
4,7,gradient_ascent,-12.83023738861084
4,8,gradient_ascent,-198.73638916015625
4,9,gradient_ascent,-515.798095703125
4,10,gradient_ascent,-854.9315185546875
4,11,gradient_ascent,-1130.9417724609375
4,12,gradient_ascent,-1293.0079345703125
4,13,gradient_ascent,-1325.0067138671875
4,14,gradient_ascent,-1238.3974609375
4,15,gradient_ascent,-1062.260986328125
4,16,gradient_ascent,-833.8585815429688
4,17,gradient_ascent,-591.1365966796875
4,18,gradient_ascent,-367.3253479003906
4,19,gradient_ascent,-187.3994598388672
4,20,gradient_ascent,-66.10157012939453
4,21,gradient_ascent,-7.407955646514893
4,22,gradient_ascent,-5.3870368003845215
4,23,gradient_ascent,-46.3536262512207
4,24,gradient_ascent,-112.0328369140625
4,25,gradient_ascent,-183.20034790039062
4,26,gradient_ascent,-243.1043701171875
4,27,gradient_ascent,-280.0137634277344
4,28,gradient_ascent,-288.4801330566406
4,29,gradient_ascent,-269.2589111328125
4,30,gradient_ascent,-228.1251678466797
4,31,gradient_ascent,-174.00897216796875
4,32,gradient_ascent,-116.89498138427734
4,33,gradient_ascent,-65.87969207763672
4,34,gradient_ascent,-27.675649642944336
4,35,gradient_ascent,-5.742698669433594
4,36,gradient_ascent,-0.11136217415332794
4,37,gradient_ascent,-7.853566646575928
4,38,gradient_ascent,-24.04898452758789
4,39,gradient_ascent,-43.01325225830078
4,40,gradient_ascent,-59.51734161376953
4,41,gradient_ascent,-69.75228881835938
4,42,gradient_ascent,-71.8726806640625
4,43,gradient_ascent,-66.06163024902344
4,44,gradient_ascent,-54.17146301269531
4,45,gradient_ascent,-39.07794952392578
4,46,gradient_ascent,-23.919145584106445
4,47,gradient_ascent,-11.393508911132812
4,48,gradient_ascent,-3.253854751586914
4,49,gradient_ascent,-0.07320749759674072
4,0,ess,-4643.16357421875
4,1,ess,-567.1888427734375
4,2,ess,-224.32119750976562
4,3,ess,-56.931602478027344
4,4,ess,-34.78350830078125
4,5,ess,-5.39231538772583
4,6,ess,-0.06265649944543839
4,7,ess,-0.00044147693552076817
4,8,ess,-0.03276367485523224
4,9,ess,-0.14508873224258423
4,10,ess,-0.19807226955890656
4,11,ess,-0.5840923190116882
4,12,ess,-0.19591861963272095
4,13,ess,-0.6464664340019226
4,14,ess,-0.01105937734246254
4,15,ess,-0.0030032526701688766
4,16,ess,-0.0036483914591372013
4,17,ess,-0.16495229303836823
4,18,ess,-0.014767352491617203
4,19,ess,-0.40584808588027954
4,20,ess,-0.0010928423143923283
4,21,ess,-0.0596456304192543
4,22,ess,-0.30622416734695435
4,23,ess,-0.005346551537513733
4,24,ess,-0.09081850200891495
4,25,ess,-0.01964685320854187
4,26,ess,-0.0031917602755129337
4,27,ess,-0.02891494333744049
4,28,ess,-0.008585689589381218
4,29,ess,-0.05966799333691597
4,30,ess,-1.5548228025436401
4,31,ess,-2.2646493911743164
4,32,ess,-3.0080037117004395
4,33,ess,-0.08710496127605438
4,34,ess,-2.2879700660705566
4,35,ess,-0.34239354729652405
4,36,ess,-0.15943409502506256
4,37,ess,-0.15617910027503967
4,38,ess,-0.14512361586093903
4,39,ess,-4.72791725769639e-06
4,40,ess,-0.013068798929452896
4,41,ess,-1.0423551797866821
4,42,ess,-0.09204116463661194
4,43,ess,-1.7069308757781982
4,44,ess,-2.456928014755249
4,45,ess,-0.7904158234596252
4,46,ess,-1.8922723531723022
4,47,ess,-1.19277024269104
4,48,ess,-0.18420542776584625
4,49,ess,-0.2125301957130432
5,0,gradient_ascent,-21003.39453125
5,1,gradient_ascent,-16648.810546875
5,2,gradient_ascent,-12816.4541015625
5,3,gradient_ascent,-9511.8984375
5,4,gradient_ascent,-6734.9599609375
5,5,gradient_ascent,-4478.06787109375
5,6,gradient_ascent,-2724.43994140625
5,7,gradient_ascent,-1446.35107421875
5,8,gradient_ascent,-603.6856079101562
5,9,gradient_ascent,-143.36532592773438
5,10,gradient_ascent,-0.1654670685529709
5,11,gradient_ascent,-99.41134643554688
5,12,gradient_ascent,-361.6588439941406
5,13,gradient_ascent,-708.8583374023438
5,14,gradient_ascent,-1070.9010009765625
5,15,gradient_ascent,-1391.173583984375
5,16,gradient_ascent,-1630.004150390625
5,17,gradient_ascent,-1765.557373046875
5,18,gradient_ascent,-1792.4239501953125
5,19,gradient_ascent,-1718.6297607421875
5,20,gradient_ascent,-1561.8759765625
5,21,gradient_ascent,-1345.68603515625
5,22,gradient_ascent,-1095.88720703125
5,23,gradient_ascent,-837.6702270507812
5,24,gradient_ascent,-593.292724609375
5,25,gradient_ascent,-380.4519958496094
5,26,gradient_ascent,-211.29295349121094
5,27,gradient_ascent,-92.03250122070312
5,28,gradient_ascent,-23.15152931213379
5,29,gradient_ascent,-0.09784707427024841
5,30,gradient_ascent,-14.405891418457031
5,31,gradient_ascent,-55.100650787353516
5,32,gradient_ascent,-110.22228240966797
5,33,gradient_ascent,-168.2874298095703
5,34,gradient_ascent,-219.5220489501953
5,35,gradient_ascent,-256.7351379394531
5,36,gradient_ascent,-275.7654113769531
5,37,gradient_ascent,-275.50067138671875
5,38,gradient_ascent,-257.52471923828125
5,39,gradient_ascent,-225.49282836914062
5,40,gradient_ascent,-184.34910583496094
5,41,gradient_ascent,-139.5074005126953
5,42,gradient_ascent,-96.09703826904297
5,43,gradient_ascent,-58.355777740478516
5,44,gradient_ascent,-29.221105575561523
5,45,gradient_ascent,-10.141901016235352
5,46,gradient_ascent,-1.1065155267715454
5,47,gradient_ascent,-0.8555530309677124
5,48,gradient_ascent,-7.228480339050293
5,49,gradient_ascent,-17.582534790039062
5,0,ess,-116.54582214355469
5,1,ess,-0.2257540374994278
5,2,ess,-1.8417267710901797e-05
5,3,ess,-0.010073070414364338
5,4,ess,-3.015934944152832
5,5,ess,-2.5686938762664795
5,6,ess,-2.011782169342041
5,7,ess,-1.301530122756958
5,8,ess,-0.005758071318268776
5,9,ess,-0.07192505896091461
5,10,ess,-0.37686288356781006
5,11,ess,-2.5355257093906403e-05
5,12,ess,-0.0010201929835602641
5,13,ess,-7.925613317638636e-06
5,14,ess,-0.033034905791282654
5,15,ess,-0.04098901152610779
5,16,ess,-0.5328213572502136
5,17,ess,-0.05463164299726486
5,18,ess,-0.2932925820350647
5,19,ess,-0.9165660738945007
5,20,ess,-0.3760296702384949
5,21,ess,-0.02587534487247467
5,22,ess,-0.17589254677295685
5,23,ess,-0.18340077996253967
5,24,ess,-0.0006820150301791728
5,25,ess,-0.5154068470001221
5,26,ess,-0.0032272024545818567
5,27,ess,-0.19466440379619598
5,28,ess,-0.2052980661392212
5,29,ess,-0.11612988263368607
5,30,ess,-0.006073749624192715
5,31,ess,-0.039805229753255844
5,32,ess,-0.14447329938411713
5,33,ess,-0.051902566105127335
5,34,ess,-0.3706687092781067
5,35,ess,-0.008997710421681404
5,36,ess,-0.6087670922279358
5,37,ess,-0.034085918217897415
5,38,ess,-0.4510982632637024
5,39,ess,-0.46372950077056885
5,40,ess,-0.012173257768154144
5,41,ess,-0.02021554857492447
5,42,ess,-0.8616822957992554
5,43,ess,-0.7704524397850037
5,44,ess,-0.08397004008293152
5,45,ess,-0.33374351263046265
5,46,ess,-0.7254445552825928
5,47,ess,-0.0012948510702699423
5,48,ess,-1.1127841472625732
5,49,ess,-0.5463667511940002
6,0,gradient_ascent,-1.4751781225204468
6,1,gradient_ascent,-215.52078247070312
6,2,gradient_ascent,-14.216556549072266
6,3,gradient_ascent,-47.86494064331055
6,4,gradient_ascent,-122.28034973144531
6,5,gradient_ascent,-84.34904479980469
6,6,gradient_ascent,-18.095361709594727
6,7,gradient_ascent,-2.254282236099243
6,8,gradient_ascent,-36.44162368774414
6,9,gradient_ascent,-62.50806427001953
6,10,gradient_ascent,-49.05887222290039
6,11,gradient_ascent,-16.99114990234375
6,12,gradient_ascent,-0.11706513911485672
6,13,gradient_ascent,-10.027665138244629
6,14,gradient_ascent,-28.90522575378418
6,15,gradient_ascent,-33.27952575683594
6,16,gradient_ascent,-19.921615600585938
6,17,gradient_ascent,-4.090132236480713
6,18,gradient_ascent,-0.5905473232269287
6,19,gradient_ascent,-9.495624542236328
6,20,gradient_ascent,-18.284250259399414
6,21,gradient_ascent,-16.87567710876465
6,22,gradient_ascent,-7.632021903991699
6,23,gradient_ascent,-0.5400240421295166
6,24,gradient_ascent,-1.7656795978546143
6,25,gradient_ascent,-7.88884162902832
6,26,gradient_ascent,-10.912942886352539
6,27,gradient_ascent,-7.560066223144531
6,28,gradient_ascent,-1.9796210527420044
6,29,gradient_ascent,-0.062286559492349625
6,30,gradient_ascent,-2.8251190185546875
6,31,gradient_ascent,-6.0088791847229
6,32,gradient_ascent,-5.613405704498291
6,33,gradient_ascent,-2.3495187759399414
6,34,gradient_ascent,-0.07496847212314606
6,35,gradient_ascent,-0.9270702004432678
6,36,gradient_ascent,-3.1260857582092285
6,37,gradient_ascent,-3.632741928100586
6,38,gradient_ascent,-1.9181252717971802
6,39,gradient_ascent,-0.19073925912380219
6,40,gradient_ascent,-0.33355841040611267
6,41,gradient_ascent,-1.6853100061416626
6,42,gradient_ascent,-2.2323877811431885
6,43,gradient_ascent,-1.2965562343597412
6,44,gradient_ascent,-0.16400547325611115
6,45,gradient_ascent,-0.16792787611484528
6,46,gradient_ascent,-0.9994660019874573
6,47,gradient_ascent,-1.3552724123001099
6,48,gradient_ascent,-0.7685785293579102
6,49,gradient_ascent,-0.08032073080539703
6,0,ess,-1.073903203010559
6,1,ess,-0.07894285768270493
6,2,ess,-0.22633440792560577
6,3,ess,-0.13659733533859253
6,4,ess,-0.02770576998591423
6,5,ess,-0.07399402558803558
6,6,ess,-0.001300622709095478
6,7,ess,-0.08230917155742645
6,8,ess,-0.00669786985963583
6,9,ess,-6.193821907043457
6,10,ess,-2.536489725112915
6,11,ess,-1.6413865089416504
6,12,ess,-0.22167636454105377
6,13,ess,-0.35459867119789124
6,14,ess,-0.06388083100318909
6,15,ess,-0.6715114116668701
6,16,ess,-0.021004118025302887
6,17,ess,-0.0002525565796531737
6,18,ess,-1.8077970743179321
6,19,ess,-2.457047700881958
6,20,ess,-0.16896745562553406
6,21,ess,-0.002637960948050022
6,22,ess,-0.004987933672964573
6,23,ess,-0.03898901492357254
6,24,ess,-0.013453607447445393
6,25,ess,-0.0013466982636600733
6,26,ess,-0.8619089126586914
6,27,ess,-0.7276556491851807
6,28,ess,-1.0483615398406982
6,29,ess,-1.1400227546691895
6,30,ess,-1.176560878753662
6,31,ess,-0.8403290510177612
6,32,ess,-3.1546401977539062
6,33,ess,-0.8619514107704163
6,34,ess,-1.2043132781982422
6,35,ess,-1.7424395084381104
6,36,ess,-0.6557623744010925
6,37,ess,-1.180735468864441
6,38,ess,-0.010554978623986244
6,39,ess,-1.237985610961914
6,40,ess,-0.7804359197616577
6,41,ess,-0.02504754438996315
6,42,ess,-0.21412649750709534
6,43,ess,-0.07371412217617035
6,44,ess,-1.16110360622406
6,45,ess,-1.473658800125122
6,46,ess,-2.141946792602539
6,47,ess,-0.4170251488685608
6,48,ess,-0.04785656929016113
6,49,ess,-0.3567143678665161
7,0,gradient_ascent,-7864.2626953125
7,1,gradient_ascent,-5297.7255859375
7,2,gradient_ascent,-3254.4677734375
7,3,gradient_ascent,-1733.3006591796875
7,4,gradient_ascent,-716.513427734375
7,5,gradient_ascent,-162.63157653808594
7,6,gradient_ascent,-0.001870322274044156
7,7,gradient_ascent,-125.78607177734375
7,8,gradient_ascent,-415.8058166503906
7,9,gradient_ascent,-746.01171875
7,10,gradient_ascent,-1017.2551879882812
7,11,gradient_ascent,-1171.0042724609375
7,12,gradient_ascent,-1190.39892578125
7,13,gradient_ascent,-1090.649169921875
7,14,gradient_ascent,-906.0233154296875
7,15,gradient_ascent,-678.2241821289062
7,16,gradient_ascent,-447.744384765625
7,17,gradient_ascent,-248.0363006591797
7,18,gradient_ascent,-101.9495620727539
7,19,gradient_ascent,-20.052284240722656
7,20,gradient_ascent,-0.723295271396637
7,21,gradient_ascent,-31.993682861328125
7,22,gradient_ascent,-94.94010162353516
7,23,gradient_ascent,-168.06719970703125
7,24,gradient_ascent,-231.76480102539062
7,25,gradient_ascent,-271.8415222167969
7,26,gradient_ascent,-281.4360046386719
7,27,gradient_ascent,-261.11737060546875
7,28,gradient_ascent,-217.4767608642578
7,29,gradient_ascent,-160.8065948486328
